id,fold
global_monthly_2018_02_mosaic_L15-0368E-1245N_1474_3210_13_0_0,1
global_monthly_2018_11_mosaic_L15-0368E-1245N_1474_3210_13_0_0,1
global_monthly_2019_08_mosaic_L15-0368E-1245N_1474_3210_13_0_0,1
global_monthly_2019_05_mosaic_L15-0368E-1245N_1474_3210_13_0_0,1
global_monthly_2018_06_mosaic_L15-0368E-1245N_1474_3210_13_0_0,1
global_monthly_2019_12_mosaic_L15-0368E-1245N_1474_3210_13_0_0,1
global_monthly_2019_06_mosaic_L15-0368E-1245N_1474_3210_13_0_0,1
global_monthly_2020_01_mosaic_L15-0368E-1245N_1474_3210_13_0_0,1
global_monthly_2018_10_mosaic_L15-0368E-1245N_1474_3210_13_0_0,1
global_monthly_2019_01_mosaic_L15-0368E-1245N_1474_3210_13_0_0,1
global_monthly_2018_06_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2018_10_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2018_12_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2019_03_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2019_05_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2018_02_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2019_10_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2018_04_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2018_03_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2019_11_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2019_02_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2020_01_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2018_11_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2018_01_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2019_12_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2019_04_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2018_05_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2019_01_mosaic_L15-1015E-1062N_4061_3941_13_0_0,2
global_monthly_2018_01_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2018_11_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2018_04_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2018_10_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2018_12_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2018_09_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2019_08_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2018_02_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2019_11_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2019_02_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2018_07_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2020_01_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2018_08_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2019_04_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2019_03_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2019_05_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2018_03_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2019_01_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2019_09_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2019_06_mosaic_L15-0571E-1075N_2287_3888_13_0_0,2
global_monthly_2019_01_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2019_08_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2018_12_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2020_01_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2018_06_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2019_11_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2018_02_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2018_07_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2019_12_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2018_11_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2019_06_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2019_02_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2018_05_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2018_01_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2019_04_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2018_03_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2019_07_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2018_08_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2019_03_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2018_04_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2019_09_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2019_05_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2018_09_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2019_10_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2018_10_mosaic_L15-0331E-1257N_1327_3160_13_0_0,2
global_monthly_2018_02_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2018_11_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2019_06_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2019_04_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2019_12_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2018_10_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2019_05_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2018_09_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2019_10_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2019_11_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2020_01_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2018_06_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2018_04_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2019_01_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2019_08_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2018_03_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2019_07_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2018_05_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2019_09_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2019_02_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2018_12_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2019_03_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2018_08_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2018_07_mosaic_L15-1200E-0847N_4802_4803_13_0_0,2
global_monthly_2018_12_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2018_07_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2018_03_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2017_11_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2018_02_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2018_05_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2019_01_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2018_08_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2019_04_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2019_06_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2018_04_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2017_09_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2018_09_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2017_07_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2018_01_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2018_10_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2018_11_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2019_09_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2019_02_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2018_06_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2019_05_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2017_08_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2019_08_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2019_03_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2017_10_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2019_07_mosaic_L15-1203E-1203N_4815_3378_13_0_0,2
global_monthly_2018_06_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2018_09_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2019_10_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2019_04_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2018_10_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2019_02_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2018_12_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2019_03_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2018_07_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2019_05_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2019_06_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2019_11_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2019_12_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2018_05_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2018_03_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2019_01_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2019_08_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2018_04_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2018_08_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2018_11_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2019_09_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2019_07_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2018_01_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2020_01_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2018_02_mosaic_L15-1276E-1107N_5105_3761_13_0_0,2
global_monthly_2018_06_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2018_03_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2019_12_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2019_07_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2018_07_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2020_01_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2018_11_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2018_05_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2019_03_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2019_05_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2019_04_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2019_01_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2019_09_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2018_12_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2019_02_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2019_11_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2018_01_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2018_02_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2018_09_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2018_04_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2019_06_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2018_10_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2019_08_mosaic_L15-1479E-1101N_5916_3785_13_0_0,3
global_monthly_2018_11_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2019_06_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2018_09_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2019_03_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2018_08_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2019_01_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2019_08_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2017_11_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2018_06_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2018_07_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2019_05_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2018_03_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2017_10_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2018_02_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2018_12_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2017_09_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2017_07_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2019_04_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2018_05_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2019_02_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2018_10_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2018_04_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2019_09_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2019_07_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2017_08_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2018_01_mosaic_L15-1669E-1160N_6679_3549_13_0_0,3
global_monthly_2019_04_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2018_04_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2018_06_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2019_01_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2018_11_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2018_08_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2018_03_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2019_10_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2019_05_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2019_02_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2018_12_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2018_02_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2018_09_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2019_09_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2019_06_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2019_12_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2018_01_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2018_05_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2019_03_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2018_07_mosaic_L15-0457E-1135N_1831_3648_13_0_0,3
global_monthly_2018_12_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2018_10_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2018_04_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2019_11_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2019_12_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2019_01_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2018_11_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2019_09_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2018_03_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2018_06_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2019_08_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2019_07_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2019_10_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2018_02_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2018_07_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2018_05_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2018_09_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2018_01_mosaic_L15-1669E-1153N_6678_3579_13_0_0,3
global_monthly_2018_12_mosaic_L15-1848E-0793N_7394_5018_13_0_0,3
global_monthly_2019_03_mosaic_L15-1848E-0793N_7394_5018_13_0_0,3
global_monthly_2020_01_mosaic_L15-1848E-0793N_7394_5018_13_0_0,3
global_monthly_2019_01_mosaic_L15-1848E-0793N_7394_5018_13_0_0,3
global_monthly_2018_11_mosaic_L15-1848E-0793N_7394_5018_13_0_0,3
global_monthly_2018_02_mosaic_L15-1848E-0793N_7394_5018_13_0_0,3
global_monthly_2019_10_mosaic_L15-1848E-0793N_7394_5018_13_0_0,3
global_monthly_2019_12_mosaic_L15-1848E-0793N_7394_5018_13_0_0,3
global_monthly_2018_01_mosaic_L15-1848E-0793N_7394_5018_13_0_0,3
global_monthly_2019_09_mosaic_L15-1848E-0793N_7394_5018_13_0_0,3
global_monthly_2019_02_mosaic_L15-1848E-0793N_7394_5018_13_0_0,3
global_monthly_2019_08_mosaic_L15-1848E-0793N_7394_5018_13_0_0,3
global_monthly_2019_11_mosaic_L15-1848E-0793N_7394_5018_13_0_0,3
global_monthly_2018_10_mosaic_L15-1848E-0793N_7394_5018_13_0_0,3
global_monthly_2019_10_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2018_08_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2019_01_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2019_11_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2018_05_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2018_04_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2018_12_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2019_07_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2019_09_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2018_02_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2018_07_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2018_11_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2019_02_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2019_05_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2018_09_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2019_06_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2018_06_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2019_03_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2019_08_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2018_10_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2019_04_mosaic_L15-0577E-1243N_2309_3217_13_0_0,3
global_monthly_2019_08_mosaic_L15-1025E-1366N_4102_2726_13_0_0,4
global_monthly_2019_09_mosaic_L15-1025E-1366N_4102_2726_13_0_0,4
global_monthly_2019_05_mosaic_L15-1025E-1366N_4102_2726_13_0_0,4
global_monthly_2019_10_mosaic_L15-1025E-1366N_4102_2726_13_0_0,4
global_monthly_2018_11_mosaic_L15-1025E-1366N_4102_2726_13_0_0,4
global_monthly_2019_01_mosaic_L15-1025E-1366N_4102_2726_13_0_0,4
global_monthly_2019_03_mosaic_L15-1025E-1366N_4102_2726_13_0_0,4
global_monthly_2018_06_mosaic_L15-1025E-1366N_4102_2726_13_0_0,4
global_monthly_2018_05_mosaic_L15-1025E-1366N_4102_2726_13_0_0,4
global_monthly_2019_11_mosaic_L15-1025E-1366N_4102_2726_13_0_0,4
global_monthly_2019_06_mosaic_L15-1025E-1366N_4102_2726_13_0_0,4
